case_id,activity,timestamp,lifecycle_state,resource,site,deviation_type,severity,regulatory_deadline_days
DEV-2026-00144,Deviation Opened,2026-01-13 03:42:11,complete,Production Supervisor,Milan,Production,Major,60
DEV-2026-00144,Initial Assessment,2026-01-13 08:55:15,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,Initial Assessment,2026-01-13 19:20:38,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,Investigation Assigned,2026-01-14 04:53:02,start,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00144,Investigation Assigned,2026-01-14 06:53:18,complete,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00144,Root Cause Analysis,2026-01-14 16:58:41,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,Root Cause Analysis,2026-01-19 19:11:48,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,CAPA Proposed,2026-01-20 01:22:46,start,CAPA Owner,Milan,Production,Major,60
DEV-2026-00144,CAPA Proposed,2026-01-22 00:56:22,complete,CAPA Owner,Milan,Production,Major,60
DEV-2026-00144,CAPA Approved,2026-01-22 08:10:07,start,Quality Council,Milan,Production,Major,60
DEV-2026-00144,CAPA Approved,2026-01-22 21:46:15,complete,Quality Council,Milan,Production,Major,60
DEV-2026-00144,CAPA Implemented,2026-01-23 05:00:15,start,CAPA Owner,Milan,Production,Major,60
DEV-2026-00144,CAPA Implemented,2026-01-25 06:27:24,complete,CAPA Owner,Milan,Production,Major,60
DEV-2026-00144,Effectiveness Check,2026-01-25 23:49:34,start,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,Effectiveness Check,2026-02-06 16:36:20,complete,QA Investigator,Milan,Production,Major,60
DEV-2026-00144,Closed,2026-02-06 20:18:32,complete,Site Quality Manager,Milan,Production,Major,60
DEV-2026-00146,Deviation Opened,2026-02-26 03:15:35,complete,Production Supervisor,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Initial Assessment,2026-02-26 09:04:51,start,QA Investigator,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Initial Assessment,2026-02-26 11:38:31,complete,QA Investigator,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Investigation Assigned,2026-02-26 22:21:26,start,Site Quality Manager,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Investigation Assigned,2026-02-26 23:42:38,complete,Site Quality Manager,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Root Cause Analysis,2026-02-27 13:23:29,start,QA Investigator,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Root Cause Analysis,2026-03-03 00:54:37,complete,QA Investigator,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Proposed,2026-03-03 08:05:51,start,CAPA Owner,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Proposed,2026-03-05 15:38:34,complete,CAPA Owner,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Approved,2026-03-05 22:59:21,start,Site Quality Manager,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Approved,2026-03-07 01:05:34,complete,Site Quality Manager,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Implemented,2026-03-07 21:59:51,start,CAPA Owner,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,CAPA Implemented,2026-03-13 06:10:22,complete,CAPA Owner,Frankfurt,Laboratory,Minor,90
DEV-2026-00146,Closed,2026-03-13 08:22:02,complete,Site Quality Manager,Frankfurt,Laboratory,Minor,90
DEV-2026-00150,Deviation Opened,2026-02-11 00:55:29,complete,Production Supervisor,Milan,Laboratory,Minor,90
DEV-2026-00150,Initial Assessment,2026-02-11 02:10:00,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,Initial Assessment,2026-02-11 04:48:20,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,Investigation Assigned,2026-02-12 00:55:34,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00150,Investigation Assigned,2026-02-12 02:49:47,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00150,Root Cause Analysis,2026-02-12 15:34:04,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,Root Cause Analysis,2026-02-17 08:17:02,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Proposed,2026-02-17 14:56:48,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Proposed,2026-02-18 20:53:03,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Approved,2026-02-19 03:47:18,start,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Approved,2026-02-21 09:04:08,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Implemented,2026-02-21 22:33:04,start,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00150,CAPA Implemented,2026-02-28 10:49:51,complete,CAPA Owner,Milan,Laboratory,Minor,90
DEV-2026-00150,Effectiveness Check,2026-03-01 00:11:34,start,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,Effectiveness Check,2026-03-15 19:31:01,complete,QA Investigator,Milan,Laboratory,Minor,90
DEV-2026-00150,Closed,2026-03-16 00:25:39,complete,Site Quality Manager,Milan,Laboratory,Minor,90
DEV-2026-00158,Deviation Opened,2026-02-07 02:21:45,complete,Production Supervisor,Lyon,Packaging,Minor,90
DEV-2026-00158,Initial Assessment,2026-02-07 07:58:09,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,Initial Assessment,2026-02-07 16:28:27,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,Investigation Assigned,2026-02-09 03:54:27,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2026-00158,Investigation Assigned,2026-02-09 05:36:40,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2026-00158,Root Cause Analysis,2026-02-09 15:38:32,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,Root Cause Analysis,2026-02-14 03:34:57,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Proposed,2026-02-14 13:31:19,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Proposed,2026-02-15 08:29:24,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Approved,2026-02-15 11:39:38,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Approved,2026-02-16 06:54:38,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Implemented,2026-02-16 16:25:28,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2026-00158,CAPA Implemented,2026-02-25 05:18:49,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2026-00158,Effectiveness Check,2026-02-25 23:18:52,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,Effectiveness Check,2026-03-02 22:35:41,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2026-00158,Closed,2026-03-03 01:05:20,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2026-00161,Deviation Opened,2026-03-13 03:56:09,complete,Production Supervisor,Milan,Documentation,Minor,90
DEV-2026-00161,Initial Assessment,2026-03-13 08:25:55,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,Initial Assessment,2026-03-13 11:42:50,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,Investigation Assigned,2026-03-14 00:18:36,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00161,Investigation Assigned,2026-03-14 03:47:23,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00161,Root Cause Analysis,2026-03-14 20:32:57,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,Root Cause Analysis,2026-03-19 01:08:24,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Proposed,2026-03-19 07:32:42,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Proposed,2026-03-22 05:52:52,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Approved,2026-03-22 13:47:13,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Approved,2026-03-23 09:42:49,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Implemented,2026-03-23 20:27:24,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00161,CAPA Implemented,2026-04-02 00:37:59,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00161,Effectiveness Check,2026-04-02 17:14:08,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,Effectiveness Check,2026-04-08 23:16:58,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00161,Closed,2026-04-09 01:09:01,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00164,Deviation Opened,2026-01-08 18:44:35,complete,Production Supervisor,Lyon,Production,Minor,90
DEV-2026-00164,Initial Assessment,2026-01-09 06:01:31,start,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,Initial Assessment,2026-01-09 11:02:58,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,Investigation Assigned,2026-01-09 18:08:10,start,Site Quality Manager,Lyon,Production,Minor,90
DEV-2026-00164,Investigation Assigned,2026-01-09 19:09:57,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2026-00164,Root Cause Analysis,2026-01-10 08:56:11,start,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,Root Cause Analysis,2026-01-12 03:45:33,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Proposed,2026-01-12 10:44:47,start,CAPA Owner,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Proposed,2026-01-14 10:01:48,complete,CAPA Owner,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Approved,2026-01-14 14:04:21,start,Site Quality Manager,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Approved,2026-01-15 08:02:56,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Implemented,2026-01-16 02:59:19,start,CAPA Owner,Lyon,Production,Minor,90
DEV-2026-00164,CAPA Implemented,2026-01-27 03:40:37,complete,CAPA Owner,Lyon,Production,Minor,90
DEV-2026-00164,Effectiveness Check,2026-01-27 20:24:00,start,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,Effectiveness Check,2026-02-03 03:53:30,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2026-00164,Closed,2026-02-03 05:50:47,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2026-00170,Deviation Opened,2026-01-22 05:39:02,complete,Production Supervisor,Frankfurt,Production,Major,60
DEV-2026-00170,Initial Assessment,2026-01-22 10:48:54,start,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,Initial Assessment,2026-01-22 12:15:31,complete,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,Investigation Assigned,2026-01-24 03:43:54,start,Site Quality Manager,Frankfurt,Production,Major,60
DEV-2026-00170,Investigation Assigned,2026-01-24 05:39:08,complete,Site Quality Manager,Frankfurt,Production,Major,60
DEV-2026-00170,Root Cause Analysis,2026-01-24 13:07:41,start,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,Root Cause Analysis,2026-01-27 09:43:07,complete,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Proposed,2026-01-27 19:38:17,start,CAPA Owner,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Proposed,2026-01-28 20:06:18,complete,CAPA Owner,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Approved,2026-01-28 22:10:21,start,Quality Council,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Approved,2026-01-30 10:56:43,complete,Quality Council,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Implemented,2026-01-30 23:21:54,start,CAPA Owner,Frankfurt,Production,Major,60
DEV-2026-00170,CAPA Implemented,2026-02-02 21:40:26,complete,CAPA Owner,Frankfurt,Production,Major,60
DEV-2026-00170,Effectiveness Check,2026-02-03 14:33:04,start,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,Effectiveness Check,2026-02-08 00:19:52,complete,QA Investigator,Frankfurt,Production,Major,60
DEV-2026-00170,Closed,2026-02-08 02:19:13,complete,Site Quality Manager,Frankfurt,Production,Major,60
DEV-2026-00171,Deviation Opened,2026-03-02 00:08:42,complete,Production Supervisor,Milan,Laboratory,Major,60
DEV-2026-00171,Initial Assessment,2026-03-02 07:33:29,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,Initial Assessment,2026-03-02 12:17:49,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,Investigation Assigned,2026-03-03 02:11:33,start,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00171,Investigation Assigned,2026-03-03 03:40:37,complete,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00171,Root Cause Analysis,2026-03-03 06:22:13,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,Root Cause Analysis,2026-03-10 10:02:36,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Proposed,2026-03-10 20:30:45,start,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Proposed,2026-03-12 08:45:32,complete,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Approved,2026-03-12 16:07:35,start,Quality Council,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Approved,2026-03-14 11:28:29,complete,Quality Council,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Implemented,2026-03-14 21:18:06,start,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00171,CAPA Implemented,2026-03-17 20:06:07,complete,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00171,Effectiveness Check,2026-03-19 18:25:06,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,Effectiveness Check,2026-04-02 23:16:21,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00171,Closed,2026-04-03 00:30:56,complete,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00172,Deviation Opened,2026-01-16 12:38:49,complete,Production Supervisor,Milan,Distribution,Major,60
DEV-2026-00172,Initial Assessment,2026-01-16 19:53:04,start,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,Initial Assessment,2026-01-17 00:57:23,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,Investigation Assigned,2026-01-17 12:02:44,start,Site Quality Manager,Milan,Distribution,Major,60
DEV-2026-00172,Investigation Assigned,2026-01-17 14:54:55,complete,Site Quality Manager,Milan,Distribution,Major,60
DEV-2026-00172,Root Cause Analysis,2026-01-17 22:52:28,start,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,Root Cause Analysis,2026-01-21 07:51:57,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Proposed,2026-01-21 19:24:30,start,CAPA Owner,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Proposed,2026-01-22 11:44:14,complete,CAPA Owner,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Approved,2026-01-23 08:35:37,start,Quality Council,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Approved,2026-01-24 17:27:29,complete,Quality Council,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Implemented,2026-01-25 00:48:05,start,CAPA Owner,Milan,Distribution,Major,60
DEV-2026-00172,CAPA Implemented,2026-01-28 09:15:36,complete,CAPA Owner,Milan,Distribution,Major,60
DEV-2026-00172,Effectiveness Check,2026-01-28 17:13:42,start,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,Effectiveness Check,2026-02-08 02:33:29,complete,QA Investigator,Milan,Distribution,Major,60
DEV-2026-00172,Closed,2026-02-08 05:38:18,complete,Site Quality Manager,Milan,Distribution,Major,60
DEV-2026-00175,Deviation Opened,2026-03-06 12:36:31,complete,Production Supervisor,Milan,Laboratory,Major,60
DEV-2026-00175,Initial Assessment,2026-03-06 18:28:34,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,Initial Assessment,2026-03-06 20:52:40,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,Investigation Assigned,2026-03-07 16:12:03,start,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00175,Investigation Assigned,2026-03-07 17:22:03,complete,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00175,Root Cause Analysis,2026-03-08 06:15:59,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,Root Cause Analysis,2026-03-12 07:23:10,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Proposed,2026-03-13 01:55:16,start,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Proposed,2026-03-14 18:04:10,complete,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Approved,2026-03-14 23:06:50,start,Quality Council,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Approved,2026-03-16 01:37:48,complete,Quality Council,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Implemented,2026-03-16 19:29:35,start,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00175,CAPA Implemented,2026-03-25 02:56:27,complete,CAPA Owner,Milan,Laboratory,Major,60
DEV-2026-00175,Effectiveness Check,2026-03-28 01:20:05,start,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,Effectiveness Check,2026-04-03 18:32:42,complete,QA Investigator,Milan,Laboratory,Major,60
DEV-2026-00175,Closed,2026-04-03 21:14:25,complete,Site Quality Manager,Milan,Laboratory,Major,60
DEV-2026-00177,Deviation Opened,2026-01-24 15:01:08,complete,Production Supervisor,Milan,Documentation,Minor,90
DEV-2026-00177,Initial Assessment,2026-01-24 19:06:12,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,Initial Assessment,2026-01-25 04:25:58,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,Investigation Assigned,2026-01-25 13:03:41,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00177,Investigation Assigned,2026-01-25 15:32:17,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00177,Root Cause Analysis,2026-01-25 23:47:24,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,Root Cause Analysis,2026-02-06 11:42:02,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Proposed,2026-02-06 16:21:10,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Proposed,2026-02-07 19:02:53,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Approved,2026-02-07 23:31:07,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Approved,2026-02-09 10:47:06,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Implemented,2026-02-09 21:17:28,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00177,CAPA Implemented,2026-02-11 11:46:27,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00177,Effectiveness Check,2026-02-11 23:37:33,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,Effectiveness Check,2026-02-16 08:10:08,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00177,Closed,2026-02-16 12:48:01,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00191,Deviation Opened,2026-02-09 05:59:42,complete,Production Supervisor,Barcelona,Packaging,Minor,90
DEV-2026-00191,Initial Assessment,2026-02-09 10:38:30,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,Initial Assessment,2026-02-09 14:41:33,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,Investigation Assigned,2026-02-14 13:07:21,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00191,Investigation Assigned,2026-02-14 15:06:29,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00191,Root Cause Analysis,2026-02-15 09:02:50,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,Root Cause Analysis,2026-02-18 09:48:32,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Proposed,2026-02-18 13:24:51,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Proposed,2026-02-23 12:04:07,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Approved,2026-02-23 17:38:04,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Approved,2026-02-24 16:12:45,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Implemented,2026-02-25 06:47:18,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00191,CAPA Implemented,2026-03-01 21:47:59,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00191,Effectiveness Check,2026-03-02 13:25:21,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,Effectiveness Check,2026-03-12 13:31:05,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00191,Closed,2026-03-12 14:41:11,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00195,Deviation Opened,2026-01-22 17:51:30,complete,Production Supervisor,Milan,Documentation,Minor,90
DEV-2026-00195,Initial Assessment,2026-01-22 23:57:07,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,Initial Assessment,2026-01-23 04:20:06,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,Investigation Assigned,2026-01-26 10:57:50,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00195,Investigation Assigned,2026-01-26 14:40:58,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00195,Root Cause Analysis,2026-01-27 06:41:58,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,Root Cause Analysis,2026-01-29 12:35:52,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Proposed,2026-01-29 18:28:42,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Proposed,2026-01-31 08:26:43,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Approved,2026-01-31 13:28:09,start,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Approved,2026-02-02 03:59:56,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Implemented,2026-02-02 11:17:09,start,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00195,CAPA Implemented,2026-02-14 10:21:27,complete,CAPA Owner,Milan,Documentation,Minor,90
DEV-2026-00195,Effectiveness Check,2026-02-14 16:01:38,start,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,Effectiveness Check,2026-02-23 14:27:05,complete,QA Investigator,Milan,Documentation,Minor,90
DEV-2026-00195,Closed,2026-02-23 17:48:31,complete,Site Quality Manager,Milan,Documentation,Minor,90
DEV-2026-00220,Deviation Opened,2026-01-12 03:12:25,complete,Production Supervisor,Frankfurt,Production,Minor,90
DEV-2026-00220,Initial Assessment,2026-01-12 06:58:47,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,Initial Assessment,2026-01-12 12:08:22,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,Investigation Assigned,2026-01-14 10:09:47,start,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2026-00220,Investigation Assigned,2026-01-14 11:15:13,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2026-00220,Root Cause Analysis,2026-01-14 20:32:05,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,Root Cause Analysis,2026-01-19 08:30:38,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Proposed,2026-01-19 21:57:00,start,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Proposed,2026-01-21 07:03:43,complete,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Approved,2026-01-21 10:11:32,start,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Approved,2026-01-23 03:07:11,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Implemented,2026-01-23 16:26:34,start,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2026-00220,CAPA Implemented,2026-01-31 02:58:41,complete,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2026-00220,Effectiveness Check,2026-01-31 12:36:37,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,Effectiveness Check,2026-02-15 20:09:12,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2026-00220,Closed,2026-02-15 23:39:23,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2026-00222,Deviation Opened,2026-01-30 07:17:23,complete,Production Supervisor,Barcelona,Packaging,Minor,90
DEV-2026-00222,Initial Assessment,2026-01-30 15:14:32,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,Initial Assessment,2026-01-30 21:34:58,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,Investigation Assigned,2026-02-01 23:28:43,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,Investigation Assigned,2026-02-02 00:54:00,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,Root Cause Analysis,2026-02-03 00:46:53,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,Root Cause Analysis,2026-02-09 09:14:48,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Proposed,2026-02-09 15:34:29,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Proposed,2026-02-11 05:17:03,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Approved,2026-02-11 12:48:22,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Approved,2026-02-12 19:17:01,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,Root Cause Analysis,2026-04-11 02:26:16,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,Root Cause Analysis,2026-04-17 01:18:13,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Proposed,2026-04-17 04:12:43,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Proposed,2026-04-18 10:50:53,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Approved,2026-04-19 03:34:13,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Approved,2026-04-20 16:15:17,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Implemented,2026-04-21 17:23:12,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,CAPA Implemented,2026-04-23 17:35:59,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2026-00222,Effectiveness Check,2026-04-25 20:10:35,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2026-00222,Effectiveness Check,2026-04-29 05:16:32,complete,QA Investigator,Barcelona,Packaging,Minor,90
